,Pays,Année,Valeur (MW),Type,Class
4050,Lettonie,2013,120055.0,Consommation,Éolien
4051,Lettonie,2014,139712.0,Consommation,Éolien
4052,Lettonie,2015,147135.0,Consommation,Éolien
4053,Lettonie,2016,127889.0,Consommation,Éolien
4054,Lettonie,2017,150000.0,Consommation,Éolien
4055,Lettonie,2018,122038.0,Consommation,Éolien
4056,Lettonie,2019,153999.0,Consommation,Éolien
4057,Lettonie,2020,176842.0,Consommation,Éolien
4058,Lettonie,2021,141436.0,Consommation,Éolien
4059,Malte,2013,85.0,Consommation,Éolien
4060,Malte,2014,58.0,Consommation,Éolien
4061,Malte,2015,58.0,Consommation,Éolien
4062,Malte,2016,58.0,Consommation,Éolien
4063,Malte,2017,58.0,Consommation,Éolien
4064,Malte,2018,58.0,Consommation,Éolien
4065,Malte,2019,58.0,Consommation,Éolien
4066,Malte,2020,58.0,Consommation,Éolien
4067,Malte,2021,58.0,Consommation,Éolien
4068,Pays-Bas,2013,5627147.0,Consommation,Éolien
4069,Pays-Bas,2014,5797335.0,Consommation,Éolien
4070,Pays-Bas,2015,7549870.0,Consommation,Éolien
4071,Pays-Bas,2016,8170458.0,Consommation,Éolien
4072,Pays-Bas,2017,10568813.0,Consommation,Éolien
4073,Pays-Bas,2018,10548511.0,Consommation,Éolien
4074,Pays-Bas,2019,11507927.0,Consommation,Éolien
4075,Pays-Bas,2020,15277726.0,Consommation,Éolien
4076,Pays-Bas,2021,18004853.0,Consommation,Éolien
4077,Pologne,2013,6003806.0,Consommation,Éolien
4078,Pologne,2014,7675629.0,Consommation,Éolien
4079,Pologne,2015,10858365.0,Consommation,Éolien
4080,Pologne,2016,12587590.0,Consommation,Éolien
4081,Pologne,2017,14909041.0,Consommation,Éolien
4082,Pologne,2018,12798792.0,Consommation,Éolien
4083,Pologne,2019,15106759.0,Consommation,Éolien
4084,Pologne,2020,15800049.0,Consommation,Éolien
4085,Pologne,2021,16233547.0,Consommation,Éolien
4086,Portugal,2013,12014601.0,Consommation,Éolien
4087,Portugal,2014,12111395.0,Consommation,Éolien
4088,Portugal,2015,11607638.0,Consommation,Éolien
4089,Portugal,2016,12474096.0,Consommation,Éolien
4090,Portugal,2017,12247853.0,Consommation,Éolien
4091,Portugal,2018,12616584.0,Consommation,Éolien
4092,Portugal,2019,13666949.0,Consommation,Éolien
4093,Portugal,2020,12298663.0,Consommation,Éolien
4094,Portugal,2021,13215614.0,Consommation,Éolien
4095,Roumanie,2013,4520210.0,Consommation,Éolien
4096,Roumanie,2014,6200910.0,Consommation,Éolien
4097,Roumanie,2015,7062930.0,Consommation,Éolien
4098,Roumanie,2016,6590000.0,Consommation,Éolien
4099,Roumanie,2017,7406702.0,Consommation,Éolien
4100,Roumanie,2018,6322219.0,Consommation,Éolien
4101,Roumanie,2019,6772809.0,Consommation,Éolien
4102,Roumanie,2020,6945462.0,Consommation,Éolien
4103,Roumanie,2021,6575550.0,Consommation,Éolien
4104,Suède,2013,9842000.0,Consommation,Éolien
4105,Suède,2014,11235000.0,Consommation,Éolien
4106,Suède,2015,16322000.0,Consommation,Éolien
4107,Suède,2016,15479000.0,Consommation,Éolien
4108,Suède,2017,17609000.0,Consommation,Éolien
4109,Suède,2018,16623000.0,Consommation,Éolien
4110,Suède,2019,19847000.0,Consommation,Éolien
4111,Suède,2020,27526000.0,Consommation,Éolien
4112,Suède,2021,27244000.0,Consommation,Éolien
4113,Slovénie,2013,4221.0,Consommation,Éolien
4114,Slovénie,2014,4209.0,Consommation,Éolien
4115,Slovénie,2015,6028.0,Consommation,Éolien
4116,Slovénie,2016,5778.0,Consommation,Éolien
4117,Slovénie,2017,5716.0,Consommation,Éolien
4118,Slovénie,2018,6021.0,Consommation,Éolien
4119,Slovénie,2019,6150.0,Consommation,Éolien
4120,Slovénie,2020,6251.0,Consommation,Éolien
4121,Slovénie,2021,5593.0,Consommation,Éolien
4122,Slovaquie,2013,6000.0,Consommation,Éolien
4123,Slovaquie,2014,6000.0,Consommation,Éolien
4124,Slovaquie,2015,6000.0,Consommation,Éolien
4125,Slovaquie,2016,6000.0,Consommation,Éolien
4126,Slovaquie,2017,6000.0,Consommation,Éolien
4127,Slovaquie,2018,6000.0,Consommation,Éolien
4128,Slovaquie,2019,6000.0,Consommation,Éolien
4129,Slovaquie,2020,4000.0,Consommation,Éolien
4130,Slovaquie,2021,5000.0,Consommation,Éolien
4131,Autriche,2013,2052869.0000000002,Consommation,Solaire Thermique
4132,Autriche,2014,2101943.0,Consommation,Solaire Thermique
4133,Autriche,2015,2131000.0,Consommation,Solaire Thermique
4134,Autriche,2016,2131074.0,Consommation,Solaire Thermique
4135,Autriche,2017,2121980.0,Consommation,Solaire Thermique
4136,Autriche,2018,2104436.0,Consommation,Solaire Thermique
4137,Autriche,2019,2081734.0,Consommation,Solaire Thermique
4138,Autriche,2020,2116429.0,Consommation,Solaire Thermique
4139,Autriche,2021,2052007.0,Consommation,Solaire Thermique
4140,Belgique,2013,213778.0,Consommation,Solaire Thermique
4141,Belgique,2014,253000.0,Consommation,Solaire Thermique
4142,Belgique,2015,276639.0,Consommation,Solaire Thermique
4143,Belgique,2016,268778.0,Consommation,Solaire Thermique
4144,Belgique,2017,279306.0,Consommation,Solaire Thermique
4145,Belgique,2018,304528.0,Consommation,Solaire Thermique
4146,Belgique,2019,302556.0,Consommation,Solaire Thermique
4147,Belgique,2020,313722.0,Consommation,Solaire Thermique
4148,Belgique,2021,302528.0,Consommation,Solaire Thermique
4149,Bulgarie,2013,221667.0,Consommation,Solaire Thermique
4150,Bulgarie,2014,228889.0,Consommation,Solaire Thermique
4151,Bulgarie,2015,253333.0,Consommation,Solaire Thermique
4152,Bulgarie,2016,260278.00000000003,Consommation,Solaire Thermique
4153,Bulgarie,2017,273000.0,Consommation,Solaire Thermique
4154,Bulgarie,2018,289972.0,Consommation,Solaire Thermique
4155,Bulgarie,2019,303297.0,Consommation,Solaire Thermique
4156,Bulgarie,2020,318718.0,Consommation,Solaire Thermique
4157,Bulgarie,2021,339324.0,Consommation,Solaire Thermique
4158,Chypre,2013,764167.0,Consommation,Solaire Thermique
4159,Chypre,2014,776667.0,Consommation,Solaire Thermique
4160,Chypre,2015,789167.0,Consommation,Solaire Thermique
4161,Chypre,2016,801944.0,Consommation,Solaire Thermique
4162,Chypre,2017,816613.0,Consommation,Solaire Thermique
4163,Chypre,2018,837608.0,Consommation,Solaire Thermique
